activity_id,split_average_cadence,split_average_hr,split_average_speed,split_distance,split_elevation_gain,split_index,split_max_hr,split_max_speed,split_time
2286702950,84.4,169.5,3.89,1000,28,2,184,5,257
2286702950,84,163.8,3.83,1000,52,3,171,5.5,261
2286702950,82.3,160.3,3.51,1000,27,4,174,4.7,285
2286702950,82.2,155,3.73,1000,15,5,165,5.2,268
2286702950,82.9,159.3,3.66,1000,27,6,163,4.8,273
2286702950,83.3,155,3.57,1000,28,7,160,5,280
2286702950,85,157,6.73,6.73,0,8,157,3.5,1
2271688574,88.5,141.3,3.73,1000,17,1,153,4.1,268
2271688574,87.6,160.6,3.92,1000,14,2,177,4.2,255
2271688574,86.2,172.4,3.82,1000,30,3,194,4.2,262
2271688574,86.2,179.1,3.86,1000,16,4,182,4.2,259
2271688574,85.9,183,3.85,1000,23,5,197,4.5,260
2271688574,85.8,186.1,3.77,1000,16,6,190,4.4,265
2271688574,85.6,188.6,3.8,1000,11,7,192,4.3,263
2271688574,85.3,190.4,3.83,1000,22,8,193,4.3,261
2271688574,85.5,189.7,3.73,1000,27,9,194,4.3,268
2271688574,85.2,189.2,3.69,1000,29,10,195,4.4,271
2271688574,84.8,185.6,3.73,1000,13,11,191,4.7,268
2271688574,84.6,185.8,3.66,1000,20,12,204,4.3,273
2271688574,84.9,192.8,3.69,1000,31,13,200,4.2,271
2271688574,85.3,193,3.69,1000,8,14,197,4.1,271
2271688574,85.2,175.4,3.69,1000,42,15,197,4.4,271
2271688574,85.1,170.2,3.69,1000,35,16,173,4.3,271
2271688574,85,171.6,3.64,1000,34,17,174,4,275
2271688574,84.2,169,3.72,1000,8,18,173,4.1,269
2271688574,84.7,169.9,3.68,1000,28,19,176,4.5,272
2271688574,84.1,170.2,3.69,1000,32,20,178,4.5,271
2271688574,84.2,167.8,3.76,1000,18,21,172,4.5,266
2271688574,83.9,167.6,3.57,1000,44,22,171,4.1,280
2271688574,83.7,167.4,3.53,1000,14,23,169,3.8,283
2271688574,83.5,168.3,3.6,1000,17,24,171,3.8,278
2271688574,83,168.2,3.5,1000,10,25,179,4,286
2271688574,82.9,169.2,3.45,1000,14,26,175,3.9,290
2271688574,83.1,168.8,3.5,1000,26,27,173,3.9,286
2271688574,82.6,165.2,3.48,1000,15,28,168,3.9,287
2271688574,82.8,164.9,3.45,1000,33,29,167,4,290
2271688574,82.3,164.4,3.42,1000,17,30,168,3.8,292
2271688574,82.5,162.7,3.5,1000,22,31,165,3.9,286
2271688574,82,163.1,3.44,1000,8,32,166,4,291
2271688574,81.9,162.2,3.37,1000,17,33,166,3.8,297
2271688574,81.3,162.8,3.34,1000,11,34,165,3.7,299
2271688574,81.2,161.8,3.28,1000,14,35,165,3.9,305
2271688574,80.9,160.8,3.15,1000,15,36,164,3.7,317
2271688574,80.6,160.9,3.09,1000,22,37,165,3.4,324
2271688574,80.3,158.5,3.03,1000,27,38,162,3.4,330
2271688574,80.2,155.6,2.99,1000,15,39,162,3.5,334
2271688574,80.1,152.5,2.94,1000,22,40,159,3.3,340
2271688574,80.5,155,2.96,1000,17,41,162,3.3,338
2271688574,81.9,159.1,3.19,1000,24,42,163,3.7,313
2271688574,84.2,162,3.55,419.33,10,43,169,3.8,118
2266943099,82.7,132.2,2.83,801.22,25,1,144,5.5,283
2236525096,90.8,149.5,4.05,1000,36,1,165,4.8,247
2236525096,91.2,168.9,4.03,1000,52,2,182,5.9,248
2236525096,89.9,164,4.69,1000,59,3,168,5.9,213
2236525096,87.6,170.5,4.55,1000,15,4,175,5.8,220
2236525096,86.4,178.9,4.33,1000,20,5,186,7.5,231
2236525096,86.1,183.6,4.29,1000,53,6,187,5.3,233
2236525096,85.2,183.9,4,1000,44,7,187,5.2,250
2236525096,85.1,183.2,4.05,1000,34,8,185,5.1,247
2236525096,84.5,182.2,3.88,1000,138,9,184,8.4,258
2236525096,84.8,181.3,4.18,1000,73,10,184,5.3,239
2236525096,84.9,181.3,3.97,1000,159,11,186,8.4,252
2236525096,84.3,179.1,3.92,1000,257,12,182,12.5,255
2236525096,84.5,179.2,3.7,1000,164,13,184,9.8,270
2236525096,85,179.4,3.82,1000,106,14,183,7.4,262
2236525096,84.9,177.6,4.02,1000,75,15,188,7.6,249
2236525096,84.4,177.9,3.94,1000,56,16,188,4.8,254
2236525096,84.4,177.5,3.77,1000,115,17,181,4.9,265
2236525096,84.1,174.9,3.66,1000,53,18,178,6.2,273
2236525096,83.6,173.7,3.68,1000,25,19,177,4.1,272
2236525096,84.1,172.4,3.64,1000,30,20,178,4.3,275
2236525096,85.1,174,3.97,964.2,52,21,178,5,243
2227172514,85.7,149.4,3.88,1000,8,1,167,4.5,258
2227172514,85.1,167.8,3.86,1000,64,2,172,5.1,259
2227172514,84.4,170.4,3.77,1000,34,3,176,5.2,265
2227172514,83.7,172.8,3.76,1000,47,4,176,5.5,266
2227172514,84,167.1,3.83,1000,9,5,173,5.8,283
2227172514,84.7,168.1,4.02,1000,29,6,171,4.8,249
2227172514,84.9,168.1,3.97,1000,12,7,172,4.9,280
2227172514,83.2,164.1,3.58,1000,63,8,176,5.2,279
2227172514,83.1,159.2,3.53,1000,44,9,173,5.6,324
2227172514,83.4,166.5,3.61,1000,65,10,175,4.9,277
2227172514,82.7,160,3.61,1000,31,11,169,4.7,277
2227172514,83.3,149.9,3.8,1000,42,12,154,5.2,263
2227172514,83.2,149.7,3.48,1000,28,13,157,4.4,287
2227172514,87,156.3,4.22,1000,11,14,166,5.1,237
2227172514,91,167,9.32,9.32,0,15,167,4.6,1
2219169712,87.7,132.6,3.68,1000,13,1,143,5.4,272
2219169712,87.4,148.6,3.85,1000,12,2,156,4.7,260
2219169712,86.3,154.9,3.79,1000,11,3,167,5,264
2219169712,85.6,157.2,3.73,1000,25,4,162,4.8,268
2219169712,85.5,158.1,3.61,1000,12,5,164,4.8,277
2219169712,85,159.7,3.56,1000,26,6,165,4.6,281
2219169712,84.6,160.7,3.76,1000,18,7,166,5.8,266
2219169712,84.6,159.1,3.69,1000,16,8,163,4.6,271
2219169712,85.2,161.6,3.72,1000,15,9,166,4.3,269
2219169712,84.6,160.2,3.57,1000,17,10,164,4.5,280
2219169712,85.2,159,3.56,1000,15,11,170,4.2,281
2219169712,84.7,160.2,3.55,1000,28,12,164,4.5,282
2219169712,84.3,155.1,3.47,1000,34,13,161,4.8,288
2219169712,84.5,154.5,3.53,1000,18,14,158,4.5,283
2219169712,84.7,156.1,3.62,1000,13,15,160,4.4,276
2219169712,85,156.6,3.65,1000,7,16,160,4.7,274
2219169712,84.5,156.2,3.61,1000,15,17,159,4,277
2219169712,83.5,152.2,3.41,1000,12,18,158,4.2,293
2219169712,83.4,154,3.52,1000,39,19,159,4.7,284
2219169712,83.3,150.8,3.4,1000,24,20,155,5.4,294
2219169712,83.2,148.2,3.31,1000,21,21,155,4.4,302
2219169712,82.4,144.4,3.44,1000,18,22,147,4.7,291
2219169712,82.6,145.2,3.38,1000,16,23,149,4.2,296
2219169712,82.2,143.4,3.39,1000,24,24,146,4.2,295
2219169712,82.5,143.9,3.42,1000,25,25,150,4.4,292
2219169712,81.9,140.8,3.22,1000,33,26,148,4.1,311
2219169712,82.2,141,3.39,1000,38,27,147,4.4,295
2219169712,81.7,140.8,3.26,1000,36,28,144,3.8,307
2219169712,82.3,141.9,3.3,1000,16,29,146,3.9,303
2219169712,81.9,140.6,3.26,1000,13,30,146,4,307
2219169712,82.2,142.1,3.25,1000,13,31,147,4,308
2219169712,82.4,141,3.34,1000,13,32,151,4.1,299
2219169712,85,150,4.89,9.78,0,33,150,3.7,2
2215144029,85.8,141.4,3.72,1000,23,1,161,4.5,269
2215144029,85.7,164.8,3.8,1000,42,2,175,5.2,263
2215144029,85.1,169.3,3.66,1000,42,3,173,4.5,273
2215144029,84.7,170,3.65,1000,64,4,174,4.8,274
2215144029,83.2,160.1,3.64,1000,4,5,169,4.4,275
2215144029,83.7,157.8,3.79,1000,50,6,163,6.1,264
2215144029,85.7,167,3.94,1000,17,7,180,5.4,254
2215144029,84,160.6,3.58,1000,47,8,175,4.6,279
2215144029,83.5,158.8,3.41,1000,43,9,174,4.7,293
2215144029,83.2,161,3.5,1000,51,10,174,4.9,286
2215144029,83.5,159.6,3.48,1000,34,11,175,4.9,287
2215144029,83.4,146.7,3.6,1000,42,12,152,5.4,278
2215144029,83.9,148.2,3.53,1000,25,13,154,4.6,283
2215144029,84.5,151.2,3.58,1000,30,14,157,4.7,279
2210819544,89.6,137.9,4.22,1000,22,1,157,5.5,323
2210819544,87.4,155.9,4.26,1000,20,2,164,5.9,252
2210819544,87,163.1,4.2,1000,14,3,170,5.3,238
2210819544,86.3,161.5,4.1,1000,28,4,165,5.5,244
2210819544,86.4,162.8,4.13,1000,23,5,166,5.3,242
2210819544,85.9,164,3.82,1000,17,6,168,5.3,262
2210819544,85.6,166.6,3.82,1000,34,7,169,5,262
2210819544,85.2,167.5,3.72,1000,58,8,171,4.9,269
2210819544,84.9,167.3,3.69,1000,34,9,172,5.1,271
2210819544,84.6,164.9,3.79,1000,37,10,170,5.3,264
2210819544,84.8,166.4,3.69,1000,74,11,171,4.7,271
2210819544,84.8,167.3,3.8,1000,20,12,170,5,263
2206497708,88.2,134.2,4.02,1000,15,1,147,4.7,249
2206497708,86.5,135.6,4.02,1000,53,2,139,6.3,249
2206497708,86.5,136.9,3.97,1000,29,3,140,5.2,252
2206497708,85.7,138.4,3.79,1000,51,4,143,5.7,264
2206497708,85.6,154,3.95,1000,13,5,174,5.3,253
2206497708,85.7,167.8,4.1,1000,44,6,172,6,244
2206497708,85.6,169.1,3.97,1000,30,7,173,5.3,252
2206497708,85.5,166,3.73,1000,50,8,174,5,268
2206497708,85.8,167.8,3.7,1000,41,9,189,5.7,270
2206497708,85.6,174.6,3.61,1000,40,10,180,4.8,277
2206497708,86.8,168.6,3.97,1000,27,11,178,5.2,252
2206497708,86.4,157.2,3.94,1000,10,12,163,5.4,254
2206497708,86.3,168.2,3.64,1000,40,13,176,4.2,275
2206497708,85.9,161.9,3.72,1000,9,14,175,4.3,269
2206497708,86.2,159.4,3.72,1000,13,15,167,4.7,269
2206497708,85.9,160.5,3.61,1000,34,16,164,4.9,277
2206497708,85.7,161.8,3.57,1000,27,17,166,4.4,280
2206497708,86.8,151.4,4,1000,10,18,166,4.8,250
2201720122,89.7,145.5,3.89,1000,7,1,159,4.5,257
2201720122,87.9,163.2,4.05,1000,64,2,171,5.4,247
2201720122,87.2,172.2,4.15,1000,13,3,176,5.4,241
2201720122,85.6,170.1,4.08,1000,15,4,175,5.5,245
2201720122,85.5,170.6,4.05,1000,29,5,175,5.3,247
2201720122,85.4,171,3.88,1000,28,6,183,5.2,258
2201720122,84.6,172.5,3.66,1000,33,7,179,5.6,273
2201720122,85.1,172.8,3.79,1000,32,8,178,5.1,264
2201720122,84.7,173.1,3.57,1000,35,9,181,4.8,280
2201720122,85.3,168.7,3.86,1000,29,10,178,5.3,259
2201720122,85,171.2,3.79,1000,25,11,182,4.5,264
2201720122,84.4,172.7,3.7,1000,36,12,175,4.6,270
2201720122,84,171.1,3.55,1000,20,13,176,4.1,282
2201720122,84.4,165.9,3.5,1000,23,14,175,3.9,286
2201720122,85,161.9,3.6,1000,21,15,166,4.3,278
2201720122,83.8,161.8,3.41,1000,41,16,169,3.8,293
2201720122,83.8,156.3,3.5,1000,26,17,165,4.1,286
2201720122,82.5,155.6,3.28,1000,25,18,164,4.1,305
2201720122,82.8,151.1,3.41,1000,14,19,158,3.9,293
2201720122,85.7,161.3,3.83,1000,18,20,177,4.7,261
2201720122,92,166,5.89,11.77,0,21,166,4.5,2
2192270620,89.6,146.6,4.17,1000,13,1,166,4.9,240
2192270620,86.8,163.9,4.2,1000,18,2,175,4.9,238
2192270620,85.9,167.7,4.05,1000,18,3,172,4.5,247
2192270620,86.2,168.3,4.13,1000,37,4,174,4.8,242
2192270620,85.6,169.2,4.02,1000,21,5,174,4.7,249
2192270620,85.6,170.5,3.77,1000,64,6,174,4.9,265
2192270620,85.6,170.8,3.8,1000,27,7,173,4.9,263
2192270620,85.2,170.5,3.72,1000,34,8,175,4.4,269
2192270620,85.2,170.3,3.73,1000,43,9,173,4.6,268
2192270620,85.6,171.7,3.82,1000,20,10,176,4.3,262
2182456758,93.4,148.7,4.57,800,6,1,167,6.4,175
2182456758,81.7,159.4,2.39,215.52,0,2,167,4.7,90
2182456758,92.5,166.4,4.62,800,23,3,176,6.5,173
2182456758,80.5,164.2,2.26,203.33,11,4,173,4.3,90
2182456758,92.3,172,4.82,800,21,5,188,6.6,166
2182456758,79.7,170.4,2.39,214.92,12,6,179,4.3,90
2182456758,91.6,174.1,4.82,800,16,7,185,7,166
2182456758,79.5,168.8,2.78,250.49,15,8,183,4.6,90
2182456758,91.2,173.8,4.73,800,22,9,182,5.8,169
2182456758,79.3,169.5,2.73,245.56,6,10,182,5.5,90
2182456758,90.5,174.5,4.79,800,18,11,181,6.5,167
2182456758,79.3,169.7,2.6,234.29,11,12,179,5.9,90
2182456758,90.3,175.4,4.73,800,21,13,182,6,169
2182456758,79.1,170.8,2.61,235.23,16,14,179,5.1,90
2182456758,89,175.7,4.55,800,34,15,181,5.9,176
2182456758,78.9,170.1,2.57,231.48,12,16,178,6.1,90
2182456758,88.6,174.7,4.49,800,25,17,180,5.7,178
2182456758,79.3,169.7,2.49,224,10,18,178,4.9,90
2182456758,89.2,175.2,4.6,800,27,19,182,5.7,174
2182456758,90.5,179,5.1,15.31,0,20,179,4.9,3
2174004750,88.6,135,3.79,1000,16,1,158,4.9,264
2174004750,88.3,158.2,3.95,1000,37,2,167,7.1,253
2174004750,86.9,164.1,3.82,1000,20,3,174,5.3,262
2174004750,86.6,165.4,3.86,1000,51,4,170,6.2,259
2174004750,86.6,163.3,4.05,1000,24,5,168,5.7,247
2174004750,86.4,161.2,4.08,1000,26,6,166,5.3,245
2174004750,86.7,163,4.12,1000,29,7,175,5.5,243
2174004750,86.1,160.4,3.76,1000,52,8,175,4.8,266
2174004750,86,163,3.7,1000,42,9,176,4.9,270
2174004750,85.5,168.4,3.65,1000,41,10,172,4.8,274
2174004750,85.6,162.7,3.91,1000,6,11,171,4.8,256
2174004750,85.5,151.5,3.91,1000,14,12,155,5.1,256
2174004750,85.6,160.8,3.56,1000,37,13,165,4.5,281
2174004750,85.4,155.6,3.73,1000,30,14,162,5,268
2174004750,85.3,152.3,3.6,1000,12,15,157,4.8,278
2174004750,85.6,153.9,3.58,1000,29,16,157,4.7,279
2174004750,85.6,153.2,3.53,1000,30,17,159,4.9,305
2174004750,85.8,142.6,3.83,1000,2,18,156,5.4,261
2174004750,86,153,4.38,13.14,0,19,153,4,3
2165593023,91,153.6,4.3,800,12,1,169,5.8,186
2165593023,80.1,153.6,2.53,227.78,7,2,169,4,90
2165593023,90.1,163.2,4.49,800,14,3,173,6.4,178
2165593023,79.8,158.5,2.46,221.1,10,4,168,3.9,90
2165593023,89.8,165.6,4.62,800,29,5,174,6.1,173
2165593023,79.6,157,2.59,233.51,13,6,169,4.9,90
2165593023,89.1,165.6,4.57,800,21,7,180,6,175
2165593023,80.3,157.5,2.56,230.61,9,8,171,4.5,90
2165593023,89.3,166.2,4.52,800,26,9,177,6.6,177
2165593023,79.5,161.6,2.6,233.62,2,10,173,4.4,90
2165593023,89.5,168,4.47,800,21,11,181,6,179
2165593023,80.4,161,2.65,238.3,3,12,171,4.3,90
2165593023,89.6,166.8,4.44,800,22,13,175,6.1,180
2165593023,80,159.9,2.51,225.9,6,14,172,4.3,90
2165593023,89.8,167.1,4.47,800,28,15,176,6.2,179
2165593023,80.3,159.6,2.62,235.49,22,16,173,4.6,94
2165593023,90.8,167.8,4.49,800,18,17,178,6.1,178
2165593023,80.5,161,2.52,227.02,12,18,173,4.1,90
2165593023,92.2,171.1,4.79,800,17,19,179,5.8,167
2165593023,93.5,175,8.94,17.88,0,20,175,4.2,2
2160342266,88.5,138.5,3.95,1000,24,1,155,5,253
2160342266,86.3,159,3.75,1000,41,2,171,6.2,267
2160342266,86.3,165.6,3.86,1000,42,3,173,4.3,259
2160342266,85.4,169.8,3.75,1000,58,4,177,4.2,267
2160342266,85.5,159.9,3.92,1000,8,5,172,4.8,255
2160342266,85.3,160.8,4,1000,24,6,167,5.4,250
2160342266,85.2,162.9,3.8,1000,35,7,171,5.2,263
2160342266,84.9,165.5,3.56,1000,30,8,174,4.3,281
2160342266,84.7,159.9,3.82,1000,24,9,167,6.1,262
2160342266,85.4,158.1,3.85,1000,18,10,167,4.6,260
2160342266,85.7,156.6,3.89,1000,41,11,165,4.6,257
2160342266,85.6,159.5,3.69,1000,18,12,168,4.4,271
2160342266,85.4,160.3,3.61,1000,106,13,168,5.9,277
2160342266,85.3,157.6,3.65,1000,21,14,167,4.5,274
2160342266,84.5,151.5,3.47,1000,28,15,157,4.5,288
2160342266,85.3,152.4,3.77,1000,23,16,156,4.5,265
2160342266,86.1,156.3,3.89,1000,7,17,167,4.5,257
2160342266,84.2,153.9,3.53,1000,20,18,168,4.2,283
2160342266,83.9,152.5,3.44,1000,35,19,166,4.6,291
2160342266,83.3,156,3.42,1000,39,20,168,4.7,322
2160342266,83.4,149.8,3.64,1000,8,21,159,5.6,275
2160342266,84,142.7,3.65,1000,42,22,150,5.6,274
2160342266,83,152,3.36,1000,27,23,157,4.1,298
2160342266,82.5,152.1,3.4,1000,26,24,157,3.9,294
2160342266,83.7,145.7,3.66,1000,16,25,156,4.4,273
2160342266,86,146,5.34,10.68,0,26,146,3.9,2
2154903754,91.3,154.6,4.55,1000,13,1,168,5.2,220
2154903754,90.2,164.7,4.46,1000,21,2,169,5.8,224
2154903754,88.3,162.1,4.37,1000,10,3,165,5.4,229
2154903754,87.5,164.1,4.42,1000,15,4,172,4.9,226
2154903754,87.6,169.2,4.37,1000,23,5,175,5.5,229
2154903754,87.4,172.7,4.39,1000,24,6,178,5.2,228
2154903754,87.8,175.1,4.35,1000,24,7,180,5,230
2154903754,88,177.9,4.37,1000,9,8,182,4.9,229
2154903754,88.1,179.8,4.44,1000,23,9,183,4.9,225
2154903754,88.8,179.3,4.46,1000,20,10,184,5.3,224
2154903754,92.7,181.8,4.67,177.47,7,11,184,5.5,38
2148824554,86.9,141.3,3.79,1000,16,1,159,5.1,264
2148824554,86.3,160.8,3.77,1000,42,2,178,5.1,265
2148824554,85.7,167.2,3.76,1000,27,3,174,5,266
2148824554,85.5,169.2,3.68,1000,56,4,173,4.7,272
2148824554,85.2,157.8,3.91,1000,6,5,167,5,256
2148824554,85.5,160.4,4,1000,18,6,169,4.8,250
2148824554,85.4,161.9,3.95,1000,15,7,168,4.7,253
2148824554,85.5,163.6,3.97,1000,29,8,167,4.9,252
2148824554,85.2,158.5,3.73,1000,18,9,166,4.9,268
2148824554,84.5,155.6,3.53,1000,17,10,168,4.2,283
2148824554,84.8,155.4,3.56,1000,31,11,163,4.5,281
2148824554,84.9,155.8,3.61,1000,19,12,166,4.8,277
2148824554,84.7,156.7,3.62,1000,25,13,167,4.9,276
2148824554,83.9,157,3.53,1000,38,14,163,4.5,283
2148824554,84.1,153.2,3.51,1000,21,15,169,4.4,285
2148824554,84.3,155.6,3.7,1000,17,16,161,4.5,270
2148824554,84.1,151.5,3.69,1000,12,17,159,4.6,271
2148824554,83.6,158.2,3.44,1000,35,18,168,4.2,291
2148824554,83.3,158.9,3.34,1000,54,19,169,4.6,299
2148824554,84.3,155,3.62,1000,28,20,160,4.7,276
2148824554,84.8,147.5,3.82,1000,13,21,151,4.6,262
2148824554,85.2,149.6,3.86,1000,24,22,153,4.8,259
2148824554,86,146.3,3.8,15.2,2,23,147,4,4
2141978725,92.9,155.5,4.85,800,22,1,175,5.5,165
2141978725,81.5,160.3,2.8,252.26,0,2,168,5.1,90
2141978725,90.5,164.3,4.49,800,25,3,174,5.6,178
2141978725,81,159.4,2.74,246.37,9,4,170,4.7,90
2141978725,91.5,166.5,4.6,800,19,5,175,5.1,174
2141978725,80.8,160,2.65,238.81,14,6,173,4.4,90
2141978725,91.4,166.1,4.49,800,34,7,175,5.3,178
2141978725,80.5,157.4,2.71,244.31,20,8,171,4.3,90
2141978725,89.8,165.1,4.4,800,44,9,173,5.2,182
2141978725,80.9,158.5,2.64,237.78,13,10,172,4.3,90
2141978725,90.5,166.1,4.47,800,27,11,175,5.1,179
2141978725,80.9,158.2,2.63,236.38,16,12,173,4.1,90
2141978725,91,165.7,4.49,800,31,13,174,5.3,178
2141978725,80.5,158.8,2.61,235.05,12,14,175,4.4,90
2141978725,90.1,165.4,4.42,800,33,15,172,5.3,181
2141978725,81,156.3,2.6,233.73,14,16,170,4.1,90
2141978725,92,167,4.62,800,24,17,173,5.4,173
2141978725,88,169.1,3.55,31.94,0,18,170,4.3,9
2139774036,86.6,142.6,3.18,1000,0,1,154,3.9,314
2139774036,85.5,157.3,3.62,1000,169,2,173,6.5,276
2139774036,85.1,148.7,3.73,1000,52,3,156,4.7,268
2139774036,85.2,146.6,3.65,1000,5,4,151,4.1,274
2139774036,85.2,148.6,3.5,1000,148,5,154,6.9,286
2139774036,85.4,150.2,3.53,1000,108,6,158,5.7,283
2139774036,84.7,143,3.55,1000,47,7,157,4.5,282
2139774036,85.4,139.5,3.6,1000,52,8,147,4.8,278
2139774036,85.9,141.6,3.73,1000,19,9,147,5,268
2139774036,86,144,6.89,6.89,3,10,144,3.5,1
2113016252,87.1,144.8,3.7,1000,22,1,152,5.2,286
2113016252,86.6,161,3.69,1000,58,2,177,4.9,271
2113016252,86.3,157.2,4,1000,16,3,164,5.2,250
2113016252,86.7,156.3,3.94,1000,9,4,160,4.4,254
2113016252,86.2,154.1,3.77,1000,18,5,161,4.3,292
2113016252,87.1,155.3,3.98,852.39,3,6,157,4.8,214
2109702664,92.3,148.1,4.35,800,0,1,160,7.8,184
2109702664,82,150.9,2.37,213.27,7,2,161,4.5,90
2109702664,92.8,160.8,4.55,800,21,3,169,5.7,176
2109702664,81.7,155.6,2.39,215.2,8,4,168,4.3,90
2109702664,92.4,164.2,4.52,800,10,5,173,5.5,177
2109702664,81.3,155.4,2.46,221.16,9,6,170,4.4,90
2109702664,92.1,164.5,4.55,800,27,7,174,5.3,176
2109702664,81.3,158.4,2.47,221.94,9,8,170,4.6,90
2109702664,92,163.9,4.47,800,28,9,172,5.5,179
2109702664,82,157.4,2.53,228.01,10,10,168,4.3,90
2109702664,91.7,164.4,4.47,800,21,11,171,5.2,179
2109702664,82.7,150.2,2.45,220.32,11,12,169,4.4,117
2109702664,91.2,163.2,4.4,800,18,13,171,5.4,182
2109702664,81.8,151.5,2.47,221.95,10,14,169,4.1,106
2109702664,91.3,163.7,4.42,800,24,15,172,5.7,181
2109702664,81.8,157.4,2.54,228.63,5,16,170,4.7,90
2109702664,91.8,164,4.44,800,27,17,173,5.4,180
2109702664,81.3,157.8,2.47,221.99,15,18,169,4.4,90
2109702664,93,166.1,4.65,800,22,19,175,5.8,172
2109702664,93.5,171,6.76,13.51,0,20,172,4.9,2
2104756352,89.6,142.4,3.77,1000,7,1,158,4.5,265
2104756352,87.9,162.5,3.73,1000,49,2,173,5.7,268
2104756352,87.3,169.3,3.79,1000,36,3,172,4.3,264
2104756352,86.3,171.8,3.66,1000,42,4,179,4.2,273
2104756352,86.3,162.9,3.56,1000,21,5,172,5,281
2104756352,87.3,164.3,4.1,1000,25,6,168,4.9,244
2104756352,87.1,166.9,3.95,1000,16,7,170,4.9,253
2104756352,85,161.7,3.92,1000,17,8,168,4.9,255
2104756352,86.4,165.9,3.69,1000,32,9,175,4.2,271
2104756352,86.2,167.4,3.72,1000,45,10,179,4.6,269
2104756352,85.7,170.4,3.39,1000,40,11,177,4.4,295
2104756352,85.5,163.3,3.53,1000,28,12,169,5.2,283
2104756352,86.4,158.1,3.88,1000,19,13,162,5.3,258
2104756352,85.8,162.5,3.6,1000,44,14,167,4.3,278
2104756352,85.4,160.6,3.61,1000,23,15,167,4.3,277
2104756352,86.3,154,3.83,1000,12,16,160,4.6,261
2104756352,86.8,155.6,4.69,23.44,0,17,156,3.9,5
2103793596,94.1,158.5,4.65,1000,21,1,175,5.4,215
2103793596,91.8,177.9,4.52,1000,17,2,185,4.9,221
2103793596,89.2,178.7,4.44,1000,10,3,181,4.9,225
2103793596,86.7,180.4,4.37,1000,9,4,186,5,229
2103793596,87.7,183.6,4.57,954.45,7,5,188,4.9,209
2100968638,88.4,150.7,3.46,1000,17,1,159,4.5,289
2100968638,85.9,162.9,3.51,1000,32,2,169,4.2,285
2100968638,85.4,154.7,3.62,1000,26,3,160,4.1,276
2100968638,86.1,153,3.65,1000,16,4,157,3.8,274
2100968638,86.4,156.4,3.58,1000,33,5,161,4,279
2100968638,86.6,158.9,3.57,1000,60,6,164,5.3,280
2100968638,86.6,156.6,3.79,1000,19,7,165,4.5,264
2100968638,88.6,156.2,4.08,1000,15,8,163,4.9,245
2100772666,95.5,155.2,4.93,1000,14,1,168,6.2,203
2100772666,83.2,161,3.39,200,3,2,167,4.9,59
2100772666,94,170.7,4.93,1000,19,3,175,5.8,203
2100772666,81.6,167,3.28,200,0,4,175,5,61
2100772666,93.5,174.5,4.81,1000,18,5,179,6,208
2100772666,80.9,166.6,3.08,200,0,6,178,4.8,65
2100772666,92,174.4,4.63,1000,23,7,186,5.7,216
2100772666,81.9,167,3.13,200,3,8,178,4.5,64
2100772666,90.8,172.8,4.42,1000,27,9,183,4.8,226
2100772666,91,173,4.44,26.65,2,10,173,4.2,6
2098842528,88.7,140.4,3.64,1000,30,1,152,4.6,275
2098842528,86.5,157.5,3.64,1000,48,2,166,4.1,275
2098842528,86.6,152.4,3.76,1000,37,3,159,4.5,266
2098842528,86.4,149.6,3.77,1000,14,4,156,4.1,265
2098842528,87.1,149.6,3.64,1000,8,5,153,4.3,275
2098842528,87.2,149.6,3.7,1000,11,6,154,4.5,270
2098842528,86.7,147.4,3.64,1000,11,7,153,4.2,275
2098842528,86.5,146.4,3.55,1000,22,8,154,3.9,282
2098842528,87.3,151.7,3.45,1000,26,9,154,3.8,290
2098842528,86.8,148.5,3.55,1000,11,10,155,3.8,282
2098842528,85.8,144.7,3.52,1000,27,11,151,4.2,284
2098842528,86.4,149.4,3.53,1000,18,12,154,4.7,283
2098842528,86.2,146.3,3.7,1000,15,13,151,4.1,270
2098842528,87.6,149.5,3.82,1000,15,14,153,4.9,262
2096712118,92.5,146.9,4.26,800,20,1,161,5,188
2096712118,81,154.7,2.33,209.94,11,2,160,3.3,90
2096712118,92.7,160.6,4.42,800,13,3,177,5.2,181
2096712118,81.4,161.2,2.42,217.41,2,4,165,4.4,90
2096712118,91.9,161.3,4.4,800,17,5,167,5.2,182
2096712118,82,161.4,2.39,215.37,5,6,165,4.4,90
2096712118,92.9,174.5,4.52,800,20,7,190,5.7,177
2096712118,81.6,171.8,2.58,232.64,9,8,176,4.7,90
2096712118,92,176.9,4.37,800,17,9,188,5.2,183
2096712118,80.3,173.6,2.5,224.69,8,10,180,3.6,90
2096712118,91.4,173,4.35,800,17,11,181,5.4,184
2096712118,81,167.8,2.34,210.44,2,12,171,4.2,90
2096712118,91.2,169.5,4.32,800,15,13,186,5.2,185
2096712118,80.7,164.9,2.24,201.25,3,14,173,4,90
2096712118,92,167.4,4.37,800,23,15,176,5.3,183
2096712118,80.5,164.2,2.34,210.61,2,16,170,3.4,90
2096712118,92.3,170.5,4.35,800,15,17,176,5.1,184
2091075105,92.7,157.2,4.35,1000,9,1,167,5.8,230
2091075105,91.5,174.8,4.5,1000,29,2,183,5,222
2091075105,89.3,179.1,4.37,1000,27,3,181,4.7,229
2091075105,90,179.1,4.61,1000,17,4,183,5.2,217
2091075105,88.6,178.3,4.31,1000,14,5,182,4.7,232
